sheet,blend_key,blend_id,target_grade,seq,ratio,batch_id,weight,bloom,viscosity,t450,t620,moisture,so2,lot_no,sheet_ord,blend_month,blend_day,line,lot_ym,batch_yy,lot_year,lot_month
1010,1010#1010@r0c0,1010,240,9,0.0468160330512851,C02A241691C1,471.4,281.9,4.97,91.6,98.6,,5.8,24120038,145,10,10,A线,2412,24,2024,12
1010,1010#1010@r0c0,1010,240,10,0.02858221109919358,C02A241732A3,287.8,287.9,5.79,85.9,97.5,,4.3,24120119,145,10,10,A线,2412,24,2024,12
1010,1010#1010@r0c0,1010,240,11,0.0501728041949708,C02A250941B1,505.2,282.2,4.61,91.3,97.9,,9.2,25040512,145,10,10,A线,2504,25,2025,4
1010,1010#1010@r0c0,1010,240,12,0.04985500337663369,C02A241811D2,502.0,272.9,4.97,91.2,98.5,,5.8,24120278,145,10,10,A线,2412,24,2024,12
1010,1010#1010@r0c0,1010,240,13,0.0509474436896675,C02B251704A1,513.0,248.9,5.52,55.1,80.9,,6.6,25090010,145,10,10,B线,2509,25,2025,9
1010,1010#1010@r0c0,1010,240,14,0.05106661899654392,C02A250951B2,514.2,272.4,4.69,92.0,99.1,,12.5,25040531,145,10,10,A线,2504,25,2025,4
1010,1010#1010@r0c0,1010,240,15,0.048047511222341396,C02A250331B1,483.8,287.9,5.16,85.4,95.4,,9.0,25020290,145,10,10,A线,2502,25,2025,2
1010,1010#1010@r0c0,1010,240,16,0.021511142891192943,C02B251704A2,216.6,251.9,5.49,54.8,81.1,,6.6,25090011,145,10,10,B线,2509,25,2025,9
1010,1010#1010@r0c0,1010,240,17,0.05011321654153259,C02A241811D1,504.6,273.3,4.91,90.8,98.3,,5.8,24120277,145,10,10,A线,2412,24,2024,12
1010,1010#1010@r0c0,1010,240,18,0.05251658523020696,C02A241811C2,528.8,279.4,4.97,91.5,98.9,,5.8,24120276,145,10,10,A线,2412,24,2024,12
1010,1010#1010@r0c0,1010,240,19,0.04975569062090335,C02A241811C1,501.0,285.1,5.02,91.4,98.9,,5.8,24120275,145,10,10,A线,2412,24,2024,12
1010,1010#1010@r0c0,1010,240,20,0.05027211695070114,C02A241811B3,506.2,294.4,5.11,89.1,97.2,,5.8,24120274,145,10,10,A线,2412,24,2024,12
1010,1010#1010@r0c0,1010,240,21,0.049696102967465135,C02A250702A1,500.4,251.8,4.72,91.6,99.3,,10.5,25040057,145,10,10,A线,2504,25,2025,4
1010,1010#1010@r0c0,1010,240,22,0.04351884956103762,C02A250721B2,438.2,261.3,4.61,92.7,99.1,,11.0,25040088,145,10,10,A线,2504,25,2025,4
1011,1011#1011@r0c0,1011,100,1,0.16801228781851837,C02A251114C1,853.2,113.0,2.99,80.2,95.8,,,25050254,146,10,11,A线,2505,25,2025,5
1011,1011#1011@r0c0,1011,100,2,0.11606474735142373,C02B251842D1,589.4,118.8,2.7,81.0,93.6,,,25100221,146,10,11,B线,2510,25,2025,10
1011,1011#1011@r0c0,1011,100,3,0.10354062463077468,C02A241874C2,525.8,106.2,2.87,42.2,72.7,,,24120451,146,10,11,A线,2412,24,2024,12
1011,1011#1011@r0c0,1011,100,4,0.09456106494427159,C02B251833A2,480.2,121.9,2.61,74.8,90.4,,,25100206,146,10,11,B线,2510,25,2025,10
1011,1011#1011@r0c0,1011,100,5,0.06057264385018314,C02B251823B1,307.6,121.7,2.7,79.6,93.3,,,25100192,146,10,11,B线,2510,25,2025,10
1011,1011#1011@r0c0,1011,100,6,0.09538812965223899,C02B241242A1,484.4,110.6,2.48,83.3,93.7,,,24090009,146,10,11,B线,2409,24,2024,9
1011,1011#1011@r0c0,1011,100,7,0.10082312630459613,C02A241874C1,512.0,111.2,2.9,42.6,72.9,,,24120450,146,10,11,A线,2412,24,2024,12
1011,1011#1011@r0c0,1011,100,8,0.1033043204284983,C02A241934A2,524.6,115.6,3.12,66.2,86.9,,,24120612,146,10,11,A线,2412,24,2024,12
1011,1011#1011@r0c0,1011,100,9,0.10231971958567998,C02A241934A3,519.6,114.5,3.12,65.6,86.7,,,24120613,146,10,11,A线,2412,24,2024,12
1011,1011#1011@r0c0,1011,100,10,,20240718,,106.6,2.8,72.1,90.5,,,,146,10,11,其他,,,,
1011,1011#1011@r0c0,1011,100,11,,20240719,,106.2,2.92,71.8,90.2,,,,146,10,11,其他,,,,
1011,1011#1011@r0c0,1011,100,12,,20240722,,106.5,2.93,74.8,91.7,,,,146,10,11,其他,,,,
1011,1011#1011@r0c0,1011,100,13,0.05541333543381513,C02A251214E1,281.4,124.1,3.06,78.7,94.5,,,25060138,146,10,11,A线,2506,25,2025,6
1012,1012#1012@r0c0,1012,220,1,0.06824931691284203,C02B251732B2,689.4,265.7,5.63,72.7,89.3,,,25100037,147,10,12,B线,2510,25,2025,10
1012,1012#1012@r0c0,1012,220,2,0.023878351086999563,C02B251701A1,241.2,277.2,5.11,84.2,95.7,,,25090001,147,10,12,B线,2509,25,2025,9
1012,1012#1012@r0c0,1012,220,3,0.02379915257593157,C02B251701B1,240.4,271.1,5.05,84.1,95.6,,,25090002,147,10,12,B线,2509,25,2025,9
1012,1012#1012@r0c0,1012,220,4,0.019938225161366965,C02B251751F1,201.4,255.7,5.27,81.8,93.9,,,25100064,147,10,12,B线,2510,25,2025,10
1012,1012#1012@r0c0,1012,220,5,0.019641230744861994,C02B241291A1,198.4,289.2,4.94,93.9,98.5,,,24090112,147,10,12,B线,2409,24,2024,9
1012,1012#1012@r0c0,1012,220,6,0.05197402288836969,C02B241281D1,525.0,273.5,5.05,95.7,99.1,,,24090094,147,10,12,B线,2409,24,2024,9
1012,1012#1012@r0c0,1012,220,7,0.08545519344236328,C02A251404A1,863.2,105.4,2.74,79.4,95.6,,,25070072,147,10,12,A线,2507,25,2025,7
1012,1012#1012@r0c0,1012,220,8,0.034946343008751435,C02B241282B2,353.0,224.4,6.0,78.1,90.3,,,24090102,147,10,12,B线,2409,24,2024,9
1012,1012#1012@r0c0,1012,220,9,0.02417534550350453,C02B241282C1,244.2,223.7,6.0,77.2,89.9,,,24090103,147,10,12,B线,2409,24,2024,9
1012,1012#1012@r0c0,1012,220,10,0.05019205638933988,C02A250941B2,507.0,271.3,4.52,91.7,98.1,,,25040513,147,10,12,A线,2504,25,2025,4
1012,1012#1012@r0c0,1012,220,11,0.07367441492099948,C02A250431B1,744.2,280.0,5.16,90.1,97.9,,,25030061,147,10,12,A线,2503,25,2025,3
1012,1012#1012@r0c0,1012,220,12,0.04941987090642695,C02A251554B1,499.2,102.7,2.87,80.4,95.7,,,25070280,147,10,12,A线,2507,25,2025,7
1012,1012#1012@r0c0,1012,220,13,0.08638577594741219,C02A251142A1,872.6,228.7,4.94,84.4,96.5,,,25060026,147,10,12,A线,2506,25,2025,6
1012,1012#1012@r0c0,1012,220,14,0.06870470835148298,C02B251742B1,694.0,255.6,5.63,63.9,84.3,,,25100051,147,10,12,B线,2510,25,2025,10
1012,1012#1012@r0c0,1012,220,15,0.06680394408585118,C02B251731C1,674.8,280.9,4.94,81.8,94.0,,,25100031,147,10,12,B线,2510,25,2025,10
1012,1012#1012@r0c0,1012,220,16,0.04904367797885399,C02A250901C2,495.4,260.3,4.63,89.8,97.8,,,25040428,147,10,12,A线,2504,25,2025,4
1012,1012#1012@r0c0,1012,220,17,0.04274739634894864,C02B241273A2,431.8,200.0,5.46,77.5,90.9,,,24090079,147,10,12,B线,2409,24,2024,9
1012,1012#1012@r0c0,1012,220,18,0.03565912960836336,C02B241272C1,360.2,229.3,5.6,84.6,94.3,,,24090077,147,10,12,B线,2409,24,2024,9
1012,1012#1012@r0c0,1012,220,19,0.04842988951807706,C02B251731D1,489.2,268.127,5.24,77.8,91.9,,,25100033,147,10,12,B线,2510,25,2025,10
1012,1012#1012@r0c0,1012,220,20,0.020928206549716864,C02B251731D2,211.4,270.0,5.63,73.8,89.9,,,25100034,147,10,12,B线,2510,25,2025,10
1012,1012#1012@r0c0,1012,220,21,0.05595374806953629,C02B251732B1,565.2,255.3,5.63,73.2,89.6,,,25100036,147,10,12,B线,2510,25,2025,10
1013,1013#1013@r0c0,1013,180,1,0.04514605492935387,C02B251742C1,455.0,209.9,4.94,64.1,84.8,,,25100053,148,10,13,B线,2510,25,2025,10
1013,1013#1013@r0c0,1013,180,2,0.025916812192411494,C02B241243B1,261.2,219.7,4.55,78.8,91.0,,,24090013,148,10,13,B线,2409,24,2024,9
1013,1013#1013@r0c0,1013,180,3,0.03472773456104144,C02A250432A1,350.0,228.4,5.9,78.8,93.4,,,25030068,148,10,13,A线,2503,25,2025,3
1013,1013#1013@r0c0,1013,180,4,0.030302428956977295,C02A250682B1,305.4,215.3,4.82,84.4,96.4,,,25040023,148,10,13,A线,2504,25,2025,4
1013,1013#1013@r0c0,1013,180,5,0.0350452452770281,24LMB0672C1,353.2,213.7,5.81,78.2,93.4,,,24040521,148,10,13,LMB(外购/旧料),2404,,2024,4
1013,1013#1013@r0c0,1013,180,6,0.05342117796475631,C02B241262A2,538.4,215.3,5.35,80.7,91.7,,,24090052,148,10,13,B线,2409,24,2024,9
1013,1013#1013@r0c0,1013,180,7,0.057707572630576284,C02B251824A1,581.6,164.2,3.12,79.3,93.0,,,25100193,148,10,13,B线,2510,25,2025,10
1013,1013#1013@r0c0,1013,180,8,0.05500873154468963,C02B251812C1,554.4,237.7,5.33,74.7,89.8,,,25100171,148,10,13,B线,2510,25,2025,10
1013,1013#1013@r0c0,1013,180,9,0.02262263851404985,C02B251763A2,228.0,170.8,3.99,72.6,89.2,,,25100088,148,10,13,B线,2510,25,2025,10
1013,1013#1013@r0c0,1013,180,10,0.03824019685664391,C02B251812D2,385.4,233.4,5.63,74.2,89.7,,,25100173,148,10,13,B线,2510,25,2025,10
1013,1013#1013@r0c0,1013,180,11,0.06554611843149706,C02B251763A1,660.6,171.8,3.99,72.4,89.1,,,25100087,148,10,13,B线,2510,25,2025,10
1013,1013#1013@r0c0,1013,180,12,0.048817272582949676,C02A250262C1,492.0,217.9,5.63,83.4,95.8,,,25020104,148,10,13,A线,2502,25,2025,2
1013,1013#1013@r0c0,1013,180,13,0.04611843149706303,C02B251743A2,464.8,155.0,3.49,82.0,95.3,,,25100055,148,10,13,B线,2510,25,2025,10
1013,1013#1013@r0c0,1013,180,14,0.03544213367201143,C02A250301E2,357.2,257.4,5.73,90.1,98.4,,,25020214,148,10,13,A线,2502,25,2025,2
1013,1013#1013@r0c0,1013,180,15,0.02962771868550564,C02A250362A3,298.6,252.0,5.95,87.1,97.2,,,25020389,148,10,13,A线,2502,25,2025,2
1013,1013#1013@r0c0,1013,180,16,0.04709080806477219,C02B251744A1,474.6,151.2,3.28,83.2,95.6,,,25100056,148,10,13,B线,2510,25,2025,10
1013,1013#1013@r0c0,1013,180,17,0.03228687093189395,C02A250572B3,325.4,259.1,5.73,85.4,96.3,,,25030302,148,10,13,A线,2503,25,2025,3
1013,1013#1013@r0c0,1013,180,18,0.05006747102714717,C02A250142A2,504.6,250.7,5.87,88.7,98.0,,,25010389,148,10,13,A线,2501,25,2025,1
1013,1013#1013@r0c0,1013,180,19,0.05647721860612796,C02B251714B1,569.2,160.6,3.43,76.7,91.7,,,25100011,148,10,13,B线,2510,25,2025,10
1013,1013#1013@r0c0,1013,180,20,0.048856961422448004,C02A250402A1,492.4,255.6,5.76,85.5,98.4,,,25030012,148,10,13,A线,2503,25,2025,3
1013,1013#1013@r0c0,1013,180,21,0.04724956342276552,C02A251563B1,476.2,172.1,4.55,73.5,91.8,,,25070292,148,10,13,A线,2507,25,2025,7
1013,1013#1013@r0c0,1013,180,22,0.04534449912684553,24LMB1022C1,457.0,251.2,5.81,78.4,91.1,,,24060334,148,10,13,LMB(外购/旧料),2406,,2024,6
1013,1013#1013@r0c0,1013,180,23,0.048936339101444674,C02B251812D1,493.2,231.4,5.63,74.1,89.6,,,25100172,148,10,13,B线,2510,25,2025,10
1014,1014#1014@r0c0,1014,200,1,0.02650483520820999,C02B241251A1,268.6,226.9,4.63,84.5,93.9,,,24090017,149,10,14,B线,2409,24,2024,9
1014,1014#1014@r0c0,1014,200,2,0.050937438326425895,C02A250011B2,516.2,274.7,5.66,87.5,97.5,,,25010013,149,10,14,A线,2501,25,2025,1
1014,1014#1014@r0c0,1014,200,3,0.05095717387014012,C02A250131F1,516.4,260.9,5.3,86.1,96.3,,,25010351,149,10,14,A线,2501,25,2025,1
1014,1014#1014@r0c0,1014,200,4,0.030215117426485097,C02A250141D3,306.2,256.3,5.02,91.4,98.8,,,25010385,149,10,14,A线,2501,25,2025,1
1014,1014#1014@r0c0,1014,200,5,0.03562265640418393,C02A250182B2,361.0,255.9,5.57,86.3,96.4,,,25010493,149,10,14,A线,2501,25,2025,1
1014,1014#1014@r0c0,1014,200,6,0.03134004341819617,C02A250301F1,317.6,269.7,5.87,89.9,98.3,,,25020215,149,10,14,A线,2502,25,2025,2
1014,1014#1014@r0c0,1014,200,7,0.050167752121570944,C02A250341E2,508.4,250.8,5.19,86.2,96.4,,,25020329,149,10,14,A线,2502,25,2025,2
1014,1014#1014@r0c0,1014,200,8,0.04953621472271561,C02A250561E2,502.0,259.2,5.35,85.4,96.5,,,25030281,149,10,14,A线,2503,25,2025,3
1014,1014#1014@r0c0,1014,200,9,0.04987171896585751,C02A250572B2,505.4,258.1,5.81,84.9,96.1,,,25030301,149,10,14,A线,2503,25,2025,3
1014,1014#1014@r0c0,1014,200,10,0.04460232879415828,C02A250981D1,452.0,226.6,4.34,91.1,99.6,,,25050033,149,10,14,A线,2505,25,2025,5
1014,1014#1014@r0c0,1014,200,11,0.03366883757647523,C02A251001D1,341.2,233.0,4.46,89.3,98.4,,,25050077,149,10,14,A线,2505,25,2025,5
1014,1014#1014@r0c0,1014,200,12,0.06950858496151568,C02A251183A1,704.4,172.3,4.43,92.2,96.4,,,25060081,149,10,14,A线,2506,25,2025,6
1014,1014#1014@r0c0,1014,200,13,0.06293664890467732,C02B251722B1,637.8,252.2,5.55,71.5,88.6,,,25100021,149,10,14,B线,2510,25,2025,10
1014,1014#1014@r0c0,1014,200,14,0.04195776593645155,C02B251732A1,425.2,256.5,5.63,73.6,89.8,,,25100035,149,10,14,B线,2510,25,2025,10
1014,1014#1014@r0c0,1014,200,15,0.051766331162423525,C02B251763B1,524.6,166.8,3.91,73.3,89.8,,,25100089,149,10,14,B线,2510,25,2025,10
1014,1014#1014@r0c0,1014,200,16,0.06887704756266035,C02B251771F1,698.0,200.9,4.29,77.1,91.9,,,25100102,149,10,14,B线,2510,25,2025,10
1014,1014#1014@r0c0,1014,200,17,0.03295835800276298,C02B251781D1,334.0,227.3,4.46,82.4,93.9,,,25100114,149,10,14,B线,2510,25,2025,10
1014,1014#1014@r0c0,1014,200,18,0.0328399447404776,C02B251803A3,332.8,151.5,3.58,66.6,85.4,,,25100153,149,10,14,B线,2510,25,2025,10
1014,1014#1014@r0c0,1014,200,19,0.05474639826327215,C02B251812B3,554.8,246.5,4.82,75.8,89.9,,,25100170,149,10,14,B线,2510,25,2025,10
1014,1014#1014@r0c0,1014,200,20,0.05776593645154924,C02B251842B1,585.4,219.5,4.38,84.6,94.5,,,25100218,149,10,14,B线,2510,25,2025,10
1014,1014#1014@r0c0,1014,200,21,0.0732188671797908,C02B251861C1,742.0,230.0,4.66,89.5,97.0,,,25100247,149,10,14,B线,2510,25,2025,10
1015,1015#1015@r0c0,1015,200,1,0.04902603204860904,C02A241583B1,493.8,187.9,3.82,83.5,97.4,,,24110345,150,10,15,A线,2411,24,2024,11
1015,1015#1015@r0c0,1015,200,2,,C02A250021E2,0.0,260.5,5.55,88.2,97.0,,,25010045,150,10,15,A线,2501,25,2025,1
1015,1015#1015@r0c0,1015,200,3,0.04793391711840511,C02A250122B1,482.8,227.9,6.24,74.4,91.1,,,25010328,150,10,15,A线,2501,25,2025,1
1015,1015#1015@r0c0,1015,200,4,0.0480332002938782,C02A250191D1,483.8,258.7,5.11,90.0,98.1,,,25010512,150,10,15,A线,2501,25,2025,1
1015,1015#1015@r0c0,1015,200,5,0.05186553086713925,C02A250271F1,522.4,257.3,5.22,90.2,98.6,,,25020127,150,10,15,A线,2502,25,2025,2
1015,1015#1015@r0c0,1015,200,6,0.05410933063283096,C02A250311F1,545.0,253.3,5.92,85.0,95.8,,,25020242,150,10,15,A线,2502,25,2025,2
1015,1015#1015@r0c0,1015,200,7,0.05258036973054546,C02A250572B1,529.6,259.1,5.73,85.0,96.2,,,25030300,150,10,15,A线,2503,25,2025,3
1015,1015#1015@r0c0,1015,200,8,0.044359722801374075,C02A250912D1,446.8,198.2,5.16,79.4,94.0,,,25040460,150,10,15,A线,2504,25,2025,4
1015,1015#1015@r0c0,1015,200,9,0.0482714799150136,C02A250912A2,486.2,225.3,4.72,84.0,95.8,,,25040456,150,10,15,A线,2504,25,2025,4
1015,1015#1015@r0c0,1015,200,10,0.051369114989773826,C02A250922A2,517.4,214.7,5.57,86.6,96.9,,,25040476,150,10,15,A线,2504,25,2025,4
1015,1015#1015@r0c0,1015,200,11,0.05236194674450467,C02A250922A1,527.4,219.0,5.33,87.2,97.5,,,25040475,150,10,15,A线,2504,25,2025,4
1015,1015#1015@r0c0,1015,200,12,,C02A251173A1,0.0,175.3,4.46,84.0,96.7,,,25060068,150,10,15,A线,2506,25,2025,6
1015,1015#1015@r0c0,1015,200,13,,C02A251173B1,0.0,163.9,4.26,82.7,96.7,,,25060069,150,10,15,A线,2506,25,2025,6
1015,1015#1015@r0c0,1015,200,14,0.07889041123091281,C02B251353A1,794.6,170.7,3.99,67.4,87.8,,,25070001,150,10,15,B线,2507,25,2025,7
1015,1015#1015@r0c0,1015,200,15,0.05659141001965806,C02B251831C2,570.0,235.9,4.43,87.0,96.0,,,25100198,150,10,15,B线,2510,25,2025,10
1015,1015#1015@r0c0,1015,200,16,0.0519251007724231,C02B251832B3,523.0,192.7,3.77,78.0,91.2,,,25100204,150,10,15,B线,2510,25,2025,10
1015,1015#1015@r0c0,1015,200,17,0.044478862611941776,C02B251752B2,448.0,237.8,5.33,72.4,89.1,,,25100069,150,10,15,B线,2510,25,2025,10
1015,1015#1015@r0c0,1015,200,18,0.03971327018923373,C02A250912C1,400.0,220.1,5.57,82.4,95.5,,,25040459,150,10,15,A线,2504,25,2025,4
1015,1015#1015@r0c0,1015,200,19,0.03796588630090744,C02A250311E1,382.4,268.8,5.63,88.2,96.9,,,25020241,150,10,15,A线,2502,25,2025,2
1015,1015#1015@r0c0,1015,200,20,0.0741843887134886,C02A251621B2,747.2,250.6,4.2,86.1,97.1,,,25080018,150,10,15,A线,2508,25,2025,8
1015,1015#1015@r0c0,1015,200,21,0.07595162923690951,C02A251521B2,765.0,255.7,4.26,87.8,97.8,,,25070235,150,10,15,A线,2507,25,2025,7
1015,1015#1015@r0c0,1015,200,22,0.0403883957824507,C02B251721D2,406.8,265.2,5.6,70.1,87.4,,,25100018,150,10,15,B线,2510,25,2025,10
1101,1101#1101@r0c0,1101,200,1,0.027402447287655944,C02A250241D1,275.0,252.7,4.77,92.6,99.1,,,25020038,151,11,1,A线,2502,25,2025,2
1101,1101#1101@r0c0,1101,200,2,0.052114472477978395,C02A250902B1,523.0,227.4,5.0,87.1,97.5,,,25040434,151,11,1,A线,2504,25,2025,4
1101,1101#1101@r0c0,1101,200,3,0.035633146000239146,C02A250922B1,357.6,209.6,5.49,85.0,96.7,,,25040478,151,11,1,A线,2504,25,2025,4
1101,1101#1101@r0c0,1101,200,4,0.02297819761648531,C02A251153A2,230.6,181.0,4.49,80.2,95.7,,,25060042,151,11,1,A线,2506,25,2025,6
1101,1101#1101@r0c0,1101,200,5,0.08228705807325919,C02A251162A2,825.8,213.4,4.82,86.7,97.3,,,25060052,151,11,1,A线,2506,25,2025,6
1101,1101#1101@r0c0,1101,200,6,0.07903862250388617,C02A251172A1,793.2,215.5,4.89,88.4,97.8,,,25060065,151,11,1,A线,2506,25,2025,6
1101,1101#1101@r0c0,1101,200,7,0.08517677069632108,C02A251173A1,854.8,175.3,4.46,84.0,96.7,,,25060068,151,11,1,A线,2506,25,2025,6
1101,1101#1101@r0c0,1101,200,8,,C02B251313A1,0.0,242.6,5.66,74.8,91.7,,,25060299,151,11,1,B线,2506,25,2025,6
1101,1101#1101@r0c0,1101,200,9,0.06861572800829048,C02B251771B1,688.6,233.8,4.75,90.7,98.5,,,25100094,151,11,1,B线,2510,25,2025,10
1101,1101#1101@r0c0,1101,200,10,0.06371318107537167,C02B251802A2,639.4,221.3,4.23,84.0,94.7,,,25100147,151,11,1,B线,2510,25,2025,10
1101,1101#1101@r0c0,1101,200,11,0.06532743433377178,C02B251831D1,655.6,227.8,4.34,86.0,95.4,,,25100199,151,11,1,B线,2510,25,2025,10
1101,1101#1101@r0c0,1101,200,12,0.05988680298138626,C02B251872B2,601.0,247.2,5.16,82.0,93.0,,,25100282,151,11,1,B线,2510,25,2025,10
1101,1101#1101@r0c0,1101,200,13,0.0581928335126948,C02B251872B3,584.0,243.2,5.19,81.7,92.9,,,25100283,151,11,1,B线,2510,25,2025,10
1101,1101#1101@r0c0,1101,200,14,0.06026545498027023,C02B251881D2,604.8,252.2,5.13,91.4,98.2,,,25100296,151,11,1,B线,2510,25,2025,10
1101,1101#1101@r0c0,1101,200,15,0.062158714974690096,C02B251882A1,623.8,242.7,5.52,84.0,94.4,,,25100298,151,11,1,B线,2510,25,2025,10
1101,1101#1101@r0c0,1101,200,16,0.05464546215472916,C02B251882B1,548.4,199.5,4.61,78.0,91.6,,,25100300,151,11,1,B线,2510,25,2025,10
1101,1101#1101@r0c0,1101,200,17,0.052293833951133954,C02B251882B2,524.8,205.1,4.69,78.7,91.2,,,25100301,151,11,1,B线,2510,25,2025,10
1101,1101#1101@r0c0,1101,200,18,0.07026983937183627,C02B251742B2,705.2,239.7,5.52,63.3,84.1,,,25100052,151,11,1,B线,2510,25,2025,10
1102,1102#1102@r0c0,1102,160,1,0.02830763870742967,20250916,65.0,158.2,3.9,78.4,94.6,,,25100195,152,11,2,其他,2510,,2025,10
1102,1102#1102@r0c0,1102,160,2,0.042330807420956365,20250917,97.2,178.5,3.9,78.4,93.7,,,25100137,152,11,2,其他,2510,,2025,10
1102,1102#1102@r0c0,1102,160,3,0.1444560578346834,20250918,331.7,255.2,4.84,86.5,96.8,,,25100235,152,11,2,其他,2510,,2025,10
1102,1102#1102@r0c0,1102,160,4,0.08710042679209129,20251001,200.0,147.5,3.69,77.2,93.2,,,25100245,152,11,2,其他,2510,,2025,10
1102,1102#1102@r0c0,1102,160,5,0.09868478355543943,20251002,226.6,155.7,3.81,77.7,93.6,,,25100136,152,11,2,其他,2510,,2025,10
1102,1102#1102@r0c0,1102,160,6,0.15225154603257557,20251003,349.6,173.4,3.94,79.0,94.0,,,25100156,152,11,2,其他,2510,,2025,10
1102,1102#1102@r0c0,1102,160,7,0.04237435763435241,20251010,97.3,255.2,4.8,86.9,96.7,,,25100303,152,11,2,其他,2510,,2025,10
1102,1102#1102@r0c0,1102,160,8,0.04611967598641234,20251011,105.9,114.4,2.93,69.3,89.1,,,25100255,152,11,2,其他,2510,,2025,10
1102,1102#1102@r0c0,1102,160,9,0.01350056615277415,20250820,31.0,206.4,4.79,82.1,95.0,,,25020284,152,11,2,其他,2502,,2025,2
1102,1102#1102@r0c0,1102,160,10,0.010887553349011411,20250901,25.0,250.1,4.89,85.8,96.6,,,24060226,152,11,2,其他,2406,,2024,6
1102,1102#1102@r0c0,1102,160,11,0.019728246668408677,20251014,45.3,228.9,4.84,82.9,94.9,,,25100256,152,11,2,其他,2510,,2025,10
1102,1102#1102@r0c0,1102,160,12,0.049124640710739485,20241103,112.8,249.4,4.93,87.1,97.2,,,25070149,152,11,2,其他,2507,,2025,7
1102,1102#1102@r0c0,1102,160,13,0.020642801149725633,20241104,47.4,251.6,4.97,82.0,95.3,,,25040230,152,11,2,其他,2504,,2025,4
1102,1102#1102@r0c0,1102,160,14,0.08161309990418954,20241107,187.4,249.0,4.88,80.4,93.8,,,25100257,152,11,2,其他,2510,,2025,10
1102,1102#1102@r0c0,1102,160,15,0.03484017071683652,20241127,80.0,183.3,3.94,78.9,93.9,,,25070148,152,11,2,其他,2507,,2025,7
1102,1102#1102@r0c0,1102,160,16,0.0519989547948785,20240624,119.4,237.1,4.56,83.6,95.5,,,,152,11,2,其他,,,,
1102,1102#1102@r0c0,1102,160,17,0.032488459193450045,20240626,74.6,253.3,4.32,86.1,96.3,,,,152,11,2,其他,,,,
1102,1102#1102@r0c0,1102,160,18,0.043550213396045645,20240827,100.0,258.8,4.84,87.1,96.2,,,,152,11,2,其他,,,,
1102,1102#1102@r0c8,1102,160,1,0.07029908557281477,C02B251831B1,704.2,241.2,4.55,89.7,97.6,,,25100195,152,11,2,B线,2510,25,2025,10
1102,1102#1102@r0c8,1102,160,2,0.07185640697999442,C02B251793A1,719.8,146.2,3.36,71.9,89.2,,,25100137,152,11,2,B线,2510,25,2025,10
1102,1102#1102@r0c8,1102,160,3,0.05638302120352993,C02B251852A1,564.8,244.0,4.77,83.6,93.5,,,25100235,152,11,2,B线,2510,25,2025,10
1102,1102#1102@r0c8,1102,160,4,0.020185281316136245,C02B251861A1,202.2,239.3,4.77,91.2,98.3,,,25100245,152,11,2,B线,2510,25,2025,10
1102,1102#1102@r0c8,1102,160,5,0.028431098510561838,C02B251792B2,284.8,156.4,3.53,72.5,89.8,,,25100136,152,11,2,B线,2510,25,2025,10
1102,1102#1102@r0c8,1102,160,6,0.029988419917741486,C02B251804B1,300.4,135.4,3.28,67.3,86.1,,,25100156,152,11,2,B线,2510,25,2025,10
1102,1102#1102@r0c8,1102,160,7,0.020504731861198743,C02B251883A1,205.4,151.8,3.43,79.2,93.2,,,25100303,152,11,2,B线,2510,25,2025,10
1102,1102#1102@r0c8,1102,160,8,0.05578405143153776,C02B251861F2,558.8,241.8,4.52,83.4,94.0,,,25100255,152,11,2,B线,2510,25,2025,10
1102,1102#1102@r0c8,1102,160,9,0.049035658667092606,C02A250324A3,491.2,118.7,3.03,64.0,88.3,,,25020284,152,11,2,A线,2502,25,2025,2
1102,1102#1102@r0c8,1102,160,10,0.05857924370083457,24LMB0984C2,586.8,119.0,3.58,72.4,89.8,,,24060226,152,11,2,LMB(外购/旧料),2406,,2024,6
1102,1102#1102@r0c8,1102,160,11,0.055704188795272135,C02B251862A1,558.0,239.7,4.46,84.4,94.7,,,25100256,152,11,2,B线,2510,25,2025,10
1102,1102#1102@r0c8,1102,160,12,0.06063570658467436,C02A251454C2,607.4,93.3,2.93,81.2,97.4,,,25070149,152,11,2,A线,2507,25,2025,7
1102,1102#1102@r0c8,1102,160,13,0.048995727348959794,C02A250793A1,490.8,119.1,3.18,77.2,94.6,,,25040230,152,11,2,A线,2504,25,2025,4
1102,1102#1102@r0c8,1102,160,14,0.057960308269775995,C02B251862A2,580.6,239.2,4.43,84.6,94.4,,,25100257,152,11,2,B线,2510,25,2025,10
1102,1102#1102@r0c8,1102,160,15,0.08643133809847063,C02A251454C1,865.8,92.0,2.9,81.4,97.4,,,25070148,152,11,2,A线,2507,25,2025,7
1102,1102#1102@r0c8,1102,160,16,0.2292257317414048,剩余,2296.2,205.610125425,4.292407891,81.229422524,94.660356241,,,,152,11,2,其他,,,,
1103,1103#1103@r0c0,1103,240,1,0.06047516198704104,C02B251871D3,610.4,271.1,4.89,89.8,97.4,,,25100278,153,11,3,B线,2510,25,2025,10
1103,1103#1103@r0c0,1103,240,2,0.020369746567063626,C02B241234A2,205.6,189.6,5.46,69.2,87.4,,,24070301,153,11,3,B线,2407,24,2024,7
1103,1103#1103@r0c0,1103,240,3,0.02994035706501278,C02B241271E1,302.2,279.8,5.02,94.2,98.5,,,24090072,153,11,3,B线,2409,24,2024,9
